timestamp,download,upload,ping,
2021-03-20T18:30:41.813962Z,61388420.42921918,19436312.539654326,19.269
2021-03-20T18:48:46.063890Z,62376882.7883583,18992336.4758628,19.212
2021-03-20T19:04:21.845095Z,60658794.02407683,18643308.57795515,19.246
2021-03-20T19:45:34.077394Z,70409517.05469564,18413106.314802203,32.758
2021-03-20T19:54:22.153705Z,71965818.64384496,18367198.308811996,32.415
2021-03-20T20:15:02.745074Z,70346987.28006998,18677017.67017417,33.011
2021-03-20T20:16:02.843769Z,72711117.75011346,18650159.20873536,33.406
2021-03-20T20:17:02.863441Z,73278603.39812195,18460504.011445716,32.873
2021-03-20T20:18:02.808027Z,73149742.83072497,18632910.73564014,33.722
2021-03-20T20:19:02.749353Z,71631053.10194857,18351688.02511449,33.293
2021-03-20T20:20:02.613572Z,72792655.20504911,18354981.839857142,32.996
2021-03-20T20:21:02.568462Z,73316109.57531813,18817677.535528574,32.642
2021-03-20T20:22:02.417366Z,73394038.52849922,18641212.09694083,33.236
2021-03-20T20:23:02.303851Z,71564616.41386896,18453328.011737857,33.506
2021-03-20T20:24:02.651613Z,73162884.05221787,18567168.535219416,34.632
2021-03-20T20:25:03.081636Z,73276473.04742709,18476181.475413293,32.946
2021-03-20T20:26:02.909659Z,73275776.21648775,18731042.645347778,32.56
2021-03-20T20:27:02.769241Z,73271990.32493839,18427995.409060914,32.872
2021-03-20T20:28:02.317915Z,72756660.40941262,18678852.58647963,32.942
2021-03-20T20:29:02.803576Z,73149239.82586935,18552179.06456408,32.942
2021-03-20T20:31:02.699355Z,72646472.15229471,18605281.82439275,30.444
2021-03-20T20:32:02.583530Z,63343398.71329033,18513849.258137576,33.316
2021-03-20T20:33:02.058063Z,71563948.77715878,18530865.55980386,32.84
2021-03-20T20:34:02.791359Z,73242028.83054848,18657320.3645946,30.408
2021-03-20T20:35:02.661861Z,73114340.67631415,18382557.846955087,32.978
2021-03-20T20:36:02.562263Z,73041507.3904931,18281168.2853189,32.818
2021-03-20T20:37:02.572374Z,73218040.16609573,18572463.560577046,33.383
2021-03-20T20:38:02.476427Z,73299717.46069986,18336965.59106994,32.793
2021-03-20T20:39:02.367274Z,73188608.00199018,18715436.00464716,32.897
2021-03-20T20:40:02.884155Z,73110581.1999683,18605563.019692305,30.829
2021-03-20T20:41:02.708429Z,73054562.16443455,18632152.66991622,33.468
2021-03-20T20:42:02.594978Z,73282244.11154383,18427646.277219683,33.392
2021-03-20T20:43:02.529163Z,73283627.2380568,18790880.775777776,33.082
2021-03-20T20:44:02.445400Z,72870577.92797534,18812380.38777283,32.273
2021-03-20T20:45:02.375535Z,72958373.59335391,18431326.6098182,33.412
2021-03-20T20:46:02.256618Z,73204369.23237687,18620351.64249471,32.865
2021-03-20T20:47:02.280443Z,73291359.5654141,18648326.210196972,32.855
2021-03-20T20:48:02.062929Z,73028857.41238546,18475259.047646258,33.106
2021-03-20T20:49:03.010247Z,72238994.47566608,18711393.265321784,32.808
2021-03-20T20:50:02.989708Z,73067415.77326602,18592098.835074693,33.422
2021-03-20T20:51:02.913030Z,72818880.89640339,18720996.689710047,33.076
2021-03-20T20:52:02.826407Z,66524041.88400157,18653122.64545999,31.714
2021-03-20T20:53:02.682451Z,73224295.28158924,18582850.0742552,33.13
2021-03-20T20:54:02.528360Z,71557651.96600658,18325124.682057112,33.041
2021-03-20T20:55:02.337242Z,72697055.04507488,18677114.50382341,33.024
2021-03-20T20:56:02.195410Z,73320607.1135628,18709319.932315234,29.674
2021-03-20T20:57:03.087616Z,69653636.8353441,18303149.97012005,33.936
2021-03-20T20:58:02.134259Z,73245622.12624447,18191377.3595861,32.601
2021-03-20T20:59:02.696250Z,73012873.89494078,18436343.96772766,32.685
2021-03-20T21:01:02.425251Z,71392607.43474624,18459675.85528413,33.081
2021-03-20T21:02:02.318443Z,73096941.58864973,18475848.457119104,35.302
2021-03-20T21:03:02.223304Z,73343304.84603396,18462140.544624638,29.909
2021-03-20T21:04:02.205700Z,73085534.86843339,18642842.87642998,32.991
2021-03-20T21:05:02.057978Z,73162956.39200847,18778855.964822326,26.886
2021-03-20T21:06:02.901970Z,73272981.45753278,18667486.651394006,32.06
2021-03-20T21:07:02.865455Z,73019603.02911414,18776787.707597896,27.38
2021-03-20T21:08:02.783707Z,72734708.0040177,18724536.867791485,29.385
2021-03-20T21:09:02.652860Z,73163635.89565761,18384341.894022036,33.229
2021-03-20T21:10:02.440899Z,73134151.78894888,18781706.61231267,30.056
2021-03-20T21:11:03.008807Z,73145951.47790895,18706450.37524441,33.082
2021-03-20T21:07:03.117615Z,73077287.884104,18511363.872107204,33.271
2021-03-20T21:13:20.689802Z,73346332.44097729,18573803.04756324,33.338
2021-03-20T21:14:02.624974Z,68266146.66110693,18171936.086647436,33.121
2021-03-20T21:15:02.544971Z,72532206.24729645,17912136.465476625,33.015
2021-03-20T21:16:02.448795Z,67006193.707275204,18226726.260826916,33.697
2021-03-20T21:17:02.436017Z,64291987.78223085,18385548.289581105,29.558
2021-03-20T21:18:02.416298Z,69152875.87270513,18016870.75320112,27.747
2021-03-20T21:19:02.340178Z,70576780.78527278,18141208.249250926,30.31
2021-03-20T21:32:02.086316Z,68619904.2278732,18411364.352127943,31.888
2021-03-20T21:34:02.115096Z,68267089.2237398,18305720.70136943,31.108
2021-03-20T21:50:02.654479Z,69468263.03306599,18287988.079887904,33.069
2021-03-20T22:20:02.163300Z,69906141.6498363,18193507.346836645,36.717
2021-03-20T22:40:02.174921Z,70383756.95842627,18259382.970249385,36.066
2021-03-20T23:20:02.156179Z,73117457.98897581,18642465.30992797,37.762
2021-03-20T23:40:02.195836Z,72564925.78706802,18365036.02100653,36.921
2021-03-21T00:20:02.800352Z,73149355.16716701,18616909.47122848,35.763
2021-03-21T00:40:02.118147Z,73278901.96967117,18514106.82910697,32.677
2021-03-21T01:20:02.605350Z,70804992.11986658,18408832.421333853,33.135
2021-03-21T01:40:02.778330Z,72974021.31220287,18432601.194731835,32.999
2021-03-21T02:20:02.308634Z,72956708.3911362,18281302.268848088,35.098
2021-03-21T02:40:03.088457Z,73264596.81007801,18485111.892313417,36.177
2021-03-21T03:20:02.156906Z,73364492.33701983,18766898.430303805,35.307
2021-03-21T03:40:02.407725Z,73080952.96352115,18391914.839641485,32.566
2021-03-21T04:20:02.129378Z,72707379.15831192,18664538.688981935,32.738
2021-03-21T04:40:02.287720Z,73065287.25385825,18548424.751296636,32.424
2021-03-21T05:20:02.876510Z,73310903.22833079,18438203.121011402,32.19
2021-03-21T05:40:03.040735Z,73278709.82916228,18571552.559621233,32.116
2021-03-21T06:20:02.528988Z,72810672.63798992,18354367.63854161,39.043
2021-03-21T06:40:02.795108Z,73227415.95311938,18605478.061713617,32.797
2021-03-21T07:20:02.521139Z,73037007.20306225,18382264.238335636,32.577
2021-03-21T07:40:02.518998Z,72787555.80910762,18610874.319532283,34.323
2021-03-21T08:20:02.906131Z,73280758.72289905,18645298.219700906,33.289
2021-03-21T08:40:02.960204Z,73092880.09218606,18700079.655968484,32.473
2021-03-21T09:20:02.449256Z,73273092.68712157,18552726.82938877,34.656
2021-03-21T09:40:02.441896Z,72799695.0282717,18505612.058254037,33.674
2021-03-21T10:20:02.793021Z,72945190.10908003,18713615.52507768,32.679
2021-03-21T10:40:02.870465Z,73292659.54420951,18177005.124277584,38.808
2021-03-21T11:20:02.744103Z,72161550.43253915,18645632.653162252,37.475
2021-03-21T11:40:02.850473Z,72919295.2505074,18643211.238213513,32.695
2021-03-21T12:20:02.968047Z,73245102.3601488,18415939.516269207,32.938
2021-03-21T12:40:02.095892Z,73130421.46792288,18392833.988569792,33.708
2021-03-21T13:20:02.219959Z,72979621.92093623,18650921.22443693,32.692
2021-03-21T13:40:02.405893Z,73245718.32104653,18742914.63835916,34.81
2021-03-21T14:20:02.363701Z,72976697.35700464,18688624.955631107,33.058
2021-03-21T14:40:02.425311Z,73094954.19295023,18301015.08989468,32.825
2021-03-21T15:20:02.524149Z,73320198.28408249,18420284.715156157,35.667
2021-03-21T15:40:02.685245Z,73127869.29678923,18591778.06460714,33.868
2021-03-21T16:20:02.830862Z,73268179.28745788,18562300.671463534,35.407
2021-03-21T16:40:02.946876Z,72916960.18238634,18038668.53611535,36.858
2021-03-21T17:20:02.362130Z,73003069.32835543,18614607.31262662,35.751
2021-03-21T17:40:02.477885Z,72779406.15526706,18659203.298323404,35.927
2021-03-21T18:20:02.851678Z,73228866.00445831,18751697.36005301,35.751
2021-03-21T18:40:02.939301Z,72585961.33582017,18513261.92932086,32.945
2021-03-21T19:20:02.706079Z,73232476.64746223,18663650.008816436,36.785
2021-03-21T19:40:02.736448Z,73049155.35795282,18404965.655812874,33.722
2021-03-21T20:20:02.334662Z,72818204.49258396,18628559.54318416,38.348
2021-03-21T20:40:02.380702Z,73109112.6143381,18426823.45515404,31.835
2021-03-21T21:20:02.830904Z,73286773.21964498,18696653.049624674,36.67
2021-03-21T21:40:02.938831Z,73125942.88194944,18089717.204510506,38.186
2021-03-21T22:20:02.701349Z,72703547.82311617,18452791.429571413,32.518
2021-03-21T22:40:02.702541Z,69784404.54575701,17798824.917394616,38.426
2021-03-21T23:20:02.619074Z,73216946.44763988,18462593.684528936,35.868
2021-03-21T23:40:02.697222Z,73249188.67761388,18461132.03658698,34.593
2021-03-22T00:20:02.482225Z,73153589.54476644,18585749.22538962,34.942
2021-03-22T00:40:02.421518Z,73046464.9963153,18761555.089688882,37.152
2021-03-22T01:20:02.799155Z,73277203.92369089,18809321.835435092,34.21
2021-03-22T01:40:02.860398Z,73194440.69939156,18828122.36891265,32.93
2021-03-22T02:20:02.413399Z,73220702.66016413,18409183.095992856,32.854
2021-03-22T02:40:02.135854Z,72908692.34868619,18673941.987202037,33.19
2021-03-22T03:20:02.550417Z,73050109.70030852,18645954.38131859,32.721
2021-03-22T03:40:02.728310Z,72997726.4014752,18675800.2930324,35.206
2021-03-22T04:20:02.421843Z,73239896.81985548,18580724.070935715,32.706
2021-03-22T04:40:02.633419Z,73204568.04741041,18662862.21550562,32.24
2021-03-22T05:20:02.103151Z,73146213.19217794,18478211.508875288,34.972
2021-03-22T05:40:02.671965Z,73161482.28537525,18832157.198296245,32.675
2021-03-22T06:20:02.319887Z,73095116.533599,18771484.838557612,35.164
2021-03-22T06:40:02.171896Z,73008825.87718646,18362364.572442897,33.224
2021-03-22T07:20:02.900257Z,73245683.04907072,18506449.698745713,35.472
2021-03-22T07:40:02.948929Z,73157047.4288483,18631648.85510294,37.751
2021-03-22T08:20:02.435341Z,73196961.64206327,18538478.62671994,35.109
2021-03-22T08:40:02.417364Z,73104884.69746682,18554019.265807427,35.044
2021-03-22T09:20:02.873838Z,72974014.59899075,18681282.033734493,32.614
2021-03-22T09:40:03.084090Z,70956639.18791178,18012007.960863236,32.538
2021-03-22T10:20:02.676963Z,73157847.35076436,18449333.758336987,32.52
2021-03-22T10:40:02.850144Z,73137171.40055388,18558565.19742719,33.985
2021-03-22T11:20:02.552835Z,73028369.39824119,18587050.918675184,32.241
2021-03-22T11:40:02.584747Z,72859441.48614302,18419627.602805432,32.629
2021-03-22T12:20:02.080101Z,72097360.09402135,17745474.300896388,33.313
2021-03-22T12:40:02.117170Z,73111595.26767609,18573990.58864863,32.612
2021-03-22T13:20:02.417303Z,71084301.92364389,18525844.38397518,35.498
2021-03-22T13:40:02.554804Z,73295181.52747972,18318686.693003457,35.047
2021-03-22T14:20:03.005970Z,73323999.98423815,18430453.26882191,34.318
2021-03-22T14:40:02.110819Z,72803448.53192198,18044384.92865433,37.715
2021-03-22T15:20:02.849157Z,71897110.75174145,18304106.158185612,27.83
2021-03-22T15:40:02.362903Z,73196704.18969496,18489392.93263788,26.761
2021-03-22T16:20:03.275170Z,70872112.78797922,12739376.4706683,70.429
2021-03-22T16:40:02.175926Z,73235182.44525576,18834643.77182868,26.924
2021-03-22T17:20:02.227185Z,72891166.27085645,18482860.679898538,28.025
2021-03-22T17:40:03.076637Z,73289383.06857659,18647472.90936691,29.673
2021-03-22T18:20:02.583685Z,73136222.72854258,18565594.62492868,33.186
2021-03-22T18:40:02.567353Z,73144001.62428623,18173904.426656567,32.666
2021-03-22T19:20:02.732400Z,73155150.45897193,18631319.372254338,38.013
2021-03-22T19:40:02.838194Z,69816381.76255235,18546996.18175369,32.797
2021-03-22T20:20:02.762975Z,72604857.14298145,14753725.219057338,35.958
2021-03-22T20:40:02.806855Z,69332691.30192594,18152958.287798744,33.674
2021-03-22T21:20:02.413192Z,68247844.16036767,18276064.49316133,36.114
2021-03-22T21:40:02.587877Z,73135761.62187664,18604284.252074283,35.429
2021-03-22T22:20:02.166493Z,66182865.87405101,18303902.586728334,33.583
2021-03-22T22:40:02.237107Z,73060949.87782356,18691622.837354753,28.753
2021-03-22T23:20:02.815849Z,73157043.93667807,18773694.73014931,27.537
2021-03-22T23:40:02.926085Z,72536967.29379582,18529761.317111026,35.843
2021-03-23T00:20:02.536701Z,71660782.87993321,18821859.473020222,32.264
2021-03-23T00:40:02.538560Z,72217082.39788099,17925403.595831137,32.648
2021-03-23T01:20:02.201070Z,70716784.63152122,17876144.57911599,32.698
2021-03-23T01:40:02.790479Z,71743261.11818607,17820590.92351449,33.075
2021-03-23T02:20:02.332942Z,73022931.50591668,18546708.767231125,37.475
2021-03-23T02:40:02.400218Z,70713322.62486954,17760734.7824249,33.171
2021-03-23T03:20:02.818708Z,72118147.3077961,17968975.815064408,32.835
2021-03-23T03:40:02.985243Z,71137331.59416296,3723006.2210402163,36.911
2021-03-23T04:20:02.963667Z,73218994.4223208,18518192.019026782,34.832
2021-03-23T04:40:03.006275Z,72775637.91299905,18795449.838117212,32.828
2021-03-23T05:20:02.701686Z,73282991.67940928,18550826.90936699,35.545
2021-03-23T05:40:02.919277Z,73144455.47238825,18473632.587872554,32.481
2021-03-23T06:20:02.410539Z,72903272.3541757,18389480.125892416,35.127
2021-03-23T06:40:02.369769Z,72990443.30708459,18743326.623907503,32.178
2021-03-23T07:20:02.078464Z,73250494.62719592,18588947.349266596,32.214
2021-03-23T07:40:02.122302Z,73316837.10849604,18649778.974550568,33.572
2021-03-23T08:20:02.824065Z,73245307.51436424,18709313.195972625,33.066
2021-03-23T08:40:02.919523Z,72779247.98922159,18604681.770391166,34.208
2021-03-23T09:20:02.788930Z,72258985.2245145,18609087.163926072,33.05
2021-03-23T09:40:03.156908Z,71620572.3049242,18231527.01129324,32.833
2021-03-23T10:20:03.032569Z,59835076.67103448,17864897.18734824,30.486
2021-03-23T10:40:02.959910Z,71322225.60311721,18292519.948866677,29.818
2021-03-23T11:20:02.295046Z,72093795.48523903,18534625.23665889,31.203
2021-03-23T11:40:02.417604Z,72036148.5925487,18349140.157964,29.076
2021-03-23T12:20:03.153396Z,72149050.52090956,18538911.61960154,33.437
2021-03-23T12:40:02.229795Z,68306344.57450102,18533926.109810118,31.998
2021-03-23T13:20:02.661193Z,72987439.13985053,18743973.185401063,35.013
2021-03-23T13:40:02.938664Z,72295821.67677823,18355810.339154284,32.397
2021-03-23T14:20:02.556876Z,72774496.40816785,18616360.69597054,33.781
2021-03-23T14:40:02.676112Z,72262608.6689171,17826493.747271325,32.4
2021-03-23T15:20:02.758899Z,72913868.15736113,17766779.399516225,32.867
2021-03-23T15:40:02.740097Z,72989321.67046596,18397019.328514583,32.154
2021-03-23T16:20:02.308372Z,71823908.24017452,18534498.32307049,30.315
2021-03-23T16:40:02.327857Z,73018416.90628769,18402783.792157494,34.161
2021-03-23T17:20:02.873628Z,70453982.09791017,18250608.629658487,33.698
2021-03-23T17:40:03.066571Z,70741644.89151813,18434610.28247183,32.56
2021-03-23T18:20:02.720270Z,72661202.24040547,18210325.275881182,33.149
2021-03-23T18:40:02.830599Z,72461339.57339516,18314911.89832497,27.386
2021-03-23T19:20:02.983391Z,73285115.5301635,17574295.75410302,31.941
2021-03-23T19:40:02.943472Z,72945078.65105405,18684494.279673815,33.774
2021-03-23T20:20:02.457609Z,72363100.07176873,17647848.443202943,32.135
2021-03-23T20:40:02.448342Z,72638401.51260805,17805128.04227843,32.752
